0b0,8000,2.5368162203027485e-20,5.573827822971939e-19
0b0,4000,1.2400468283426508e-20,1.1534363349736398e-18
0b0,2000,4.830937869737595e-21,2.3227210068335855e-18
0b0,1000,1.9352497510721893e-21,4.660861030158753e-18
0b0,500,1.0153403672714392e-21,9.337134648433597e-18
0b0,400,7.7838971447177855e-22,1.1676070182905682e-17
0b0,320,6.495681916173456e-22,1.4598573638427942e-17
0b0,200,4.0615578577460963e-22,2.3368391543712305e-17
0b0,100,2.173937369960658e-22,4.6753372917117524e-17
0b1,8000,2.5368162199787415e-20,-5.531174770203349e-19
0b1,4000,1.2400468447852034e-20,-1.146164274363512e-18
0b1,2000,4.830938683362292e-21,-2.3206192257991877e-18
0b1,1000,1.9352504451202288e-21,-4.660579469810548e-18
0b1,500,1.0153398377010194e-21,-9.33689931980239e-18
0b1,400,7.783918460213812e-22,-1.1675959663952479e-17
0b1,320,6.495667504544827e-22,-1.4598446107543947e-17
0b1,200,4.0616031321043597e-22,-2.336833774749297e-17
0b1,100,2.1739643809756784e-22,-4.6753347474166386e-17
